,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,LunchType_free/reduced,LunchType_standard
11488,female,3,5,standard,1,1,1,1,1.0,0,2,75,79,83,1.0,0.0,0.0,1.0
11489,male,0,6,free/reduced,1,0,1,0,4.0,0,2,56,45,44,0.0,1.0,1.0,0.0
11490,male,2,0,free/reduced,1,1,0,1,4.0,1,2,72,74,71,0.0,1.0,1.0,0.0
11491,female,4,2,standard,1,0,0,1,3.0,1,0,90,93,88,1.0,0.0,0.0,1.0
11492,female,1,5,standard,0,1,2,1,0.0,1,0,89,92,95,1.0,0.0,0.0,1.0
11493,female,2,6,standard,1,1,2,0,2.0,0,0,68,73,73,1.0,0.0,0.0,1.0
11494,female,3,4,standard,0,2,0,1,1.0,0,0,83,94,92,1.0,0.0,0.0,1.0
11495,male,4,1,free/reduced,1,2,1,0,2.0,2,0,83,77,71,0.0,1.0,1.0,0.0
11496,female,2,2,standard,1,2,2,1,1.0,0,0,75,88,84,1.0,0.0,0.0,1.0
11497,male,3,6,free/reduced,0,1,2,1,3.0,1,0,48,46,48,0.0,1.0,1.0,0.0
11498,male,2,5,standard,1,1,2,1,1.0,0,0,58,63,61,0.0,1.0,0.0,1.0
11499,male,3,1,standard,0,1,2,0,4.0,1,0,94,95,98,0.0,1.0,0.0,1.0
11500,female,4,6,standard,1,1,2,0,1.0,1,0,71,82,77,1.0,0.0,0.0,1.0
11501,male,3,5,standard,0,0,1,1,3.0,1,1,80,65,79,0.0,1.0,0.0,1.0
11502,male,2,6,free/reduced,0,1,2,1,2.0,0,0,77,76,77,0.0,1.0,1.0,0.0
11503,female,1,0,standard,1,1,1,1,5.0,0,1,72,82,80,1.0,0.0,0.0,1.0
11504,female,4,2,standard,0,2,2,0,3.0,0,0,65,75,81,1.0,0.0,0.0,1.0
11505,female,2,6,standard,0,1,2,1,5.0,1,0,65,82,86,1.0,0.0,0.0,1.0
11506,male,4,0,standard,1,1,1,1,1.0,0,2,89,72,71,0.0,1.0,0.0,1.0
11507,male,1,5,standard,1,2,2,0,1.0,0,0,75,64,63,0.0,1.0,0.0,1.0
11508,male,2,2,free/reduced,1,1,1,1,3.0,2,2,54,56,56,0.0,1.0,1.0,0.0
11509,female,1,5,standard,1,1,2,0,1.0,1,1,54,65,64,1.0,0.0,0.0,1.0
11510,male,2,5,standard,1,1,2,1,1.0,1,2,70,73,67,0.0,1.0,0.0,1.0
11511,female,2,6,free/reduced,1,1,2,1,1.0,0,0,68,83,75,1.0,0.0,1.0,0.0
11512,female,3,6,standard,1,1,0,0,2.0,1,1,78,74,80,1.0,0.0,0.0,1.0
11513,male,1,0,standard,1,1,2,1,1.0,1,1,71,76,63,0.0,1.0,0.0,1.0
11514,male,2,5,free/reduced,1,3,0,1,0.0,1,0,40,45,41,0.0,1.0,1.0,0.0
11515,male,1,1,standard,1,2,2,0,1.0,0,0,65,70,65,0.0,1.0,0.0,1.0
11516,female,3,6,standard,1,1,2,0,1.0,1,0,75,62,69,1.0,0.0,0.0,1.0
11517,male,2,0,standard,0,1,1,1,2.0,1,2,82,75,75,0.0,1.0,0.0,1.0
11518,female,2,3,free/reduced,1,0,2,1,0.0,1,1,78,92,89,1.0,0.0,1.0,0.0
11519,female,3,5,free/reduced,1,1,1,0,1.0,2,0,69,72,72,1.0,0.0,1.0,0.0
11520,male,3,6,standard,1,1,2,0,2.0,0,1,64,65,60,0.0,1.0,0.0,1.0
11521,female,3,5,standard,1,1,1,0,1.0,1,1,53,55,57,1.0,0.0,0.0,1.0
11522,female,1,5,standard,1,1,2,1,2.0,0,0,61,67,65,1.0,0.0,0.0,1.0
11523,female,2,0,standard,1,0,2,1,1.0,1,0,47,56,61,1.0,0.0,0.0,1.0
11524,female,1,0,standard,0,1,1,1,0.0,1,1,85,88,98,1.0,0.0,0.0,1.0
11525,male,2,6,standard,1,0,2,0,3.0,1,0,60,58,52,0.0,1.0,0.0,1.0
11526,male,4,0,standard,1,1,2,1,3.0,1,0,85,82,67,0.0,1.0,0.0,1.0
11527,male,1,5,standard,0,0,1,0,3.0,0,1,63,69,68,0.0,1.0,0.0,1.0
11528,male,2,2,free/reduced,0,1,1,1,2.0,2,1,76,73,72,0.0,1.0,1.0,0.0
11529,male,0,2,free/reduced,1,2,2,1,0.0,1,1,43,43,40,0.0,1.0,1.0,0.0
11530,female,3,2,free/reduced,0,2,0,1,3.0,0,2,53,71,77,1.0,0.0,1.0,0.0
11531,male,3,5,standard,1,1,2,1,2.0,1,0,71,65,61,0.0,1.0,0.0,1.0
11532,female,2,4,free/reduced,1,1,1,1,3.0,0,1,60,75,68,1.0,0.0,1.0,0.0
11533,female,2,6,free/reduced,0,1,2,1,4.0,0,0,53,57,64,1.0,0.0,1.0,0.0
11534,male,2,1,free/reduced,1,1,2,1,3.0,2,2,50,54,49,0.0,1.0,1.0,0.0
11535,female,2,6,standard,1,2,0,1,0.0,1,2,52,62,58,1.0,0.0,0.0,1.0
11536,male,2,0,standard,0,1,1,0,1.0,1,0,52,66,68,0.0,1.0,0.0,1.0
11537,male,2,5,standard,0,1,2,1,1.0,0,1,78,75,75,0.0,1.0,0.0,1.0
11538,female,2,4,standard,1,0,0,0,1.0,0,0,35,54,51,1.0,0.0,0.0,1.0
11539,male,2,2,free/reduced,0,1,2,1,1.0,1,1,57,50,51,0.0,1.0,1.0,0.0
11540,male,2,4,standard,1,1,2,1,2.0,0,0,68,65,66,0.0,1.0,0.0,1.0
11541,male,3,5,free/reduced,1,2,1,1,2.0,0,0,48,55,56,0.0,1.0,1.0,0.0
11542,male,2,3,standard,1,1,2,1,2.0,1,1,64,60,54,0.0,1.0,0.0,1.0
11543,female,4,2,standard,1,1,1,1,0.0,1,2,73,73,65,1.0,0.0,0.0,1.0
11544,male,1,6,free/reduced,0,2,2,1,5.0,1,1,60,54,50,0.0,1.0,1.0,0.0
11545,female,0,5,standard,1,1,2,0,2.0,1,2,61,66,70,1.0,0.0,0.0,1.0
11546,female,2,6,standard,1,0,1,0,2.0,1,0,53,58,64,1.0,0.0,0.0,1.0
11547,male,1,6,standard,0,2,2,1,2.0,2,1,81,82,77,0.0,1.0,0.0,1.0
11548,female,2,0,free/reduced,1,1,2,0,4.0,1,0,55,72,66,1.0,0.0,1.0,0.0
11549,male,1,2,free/reduced,1,1,0,1,2.0,0,0,53,60,51,0.0,1.0,1.0,0.0
11550,male,2,3,free/reduced,1,0,2,1,2.0,0,2,68,64,59,0.0,1.0,1.0,0.0
11551,male,2,1,standard,0,1,1,1,2.0,0,1,81,78,79,0.0,1.0,0.0,1.0
11552,female,3,0,standard,1,0,2,1,4.0,1,0,76,85,79,1.0,0.0,0.0,1.0
11553,female,2,5,free/reduced,1,2,2,0,4.0,1,1,31,40,42,1.0,0.0,1.0,0.0
11554,female,1,2,standard,0,1,1,1,1.0,1,0,90,97,94,1.0,0.0,0.0,1.0
11555,female,1,3,free/reduced,0,1,1,1,2.0,1,1,36,65,64,1.0,0.0,1.0,0.0
11556,female,1,5,free/reduced,1,1,2,1,0.0,0,0,62,74,69,1.0,0.0,1.0,0.0
11557,male,4,6,free/reduced,0,1,2,1,1.0,1,0,60,60,60,0.0,1.0,1.0,0.0
11558,male,1,6,standard,0,1,0,1,6.0,1,0,68,60,63,0.0,1.0,0.0,1.0
11559,female,1,2,standard,1,0,2,1,3.0,0,2,85,98,94,1.0,0.0,0.0,1.0
11560,male,1,0,free/reduced,1,1,2,1,2.0,0,2,49,55,52,0.0,1.0,1.0,0.0
11561,male,1,4,free/reduced,1,0,1,1,3.0,1,1,65,59,61,0.0,1.0,1.0,0.0
11562,male,1,5,standard,1,0,0,0,3.0,1,2,55,55,51,0.0,1.0,0.0,1.0
11563,male,1,3,free/reduced,1,0,0,1,0.0,0,0,73,66,65,0.0,1.0,1.0,0.0
11564,female,1,5,standard,0,1,2,1,1.0,0,0,91,100,100,1.0,0.0,0.0,1.0
11565,female,4,5,standard,1,2,1,1,1.0,1,0,64,68,60,1.0,0.0,0.0,1.0
11566,male,3,0,standard,0,2,1,1,0.0,0,1,55,47,52,0.0,1.0,0.0,1.0
11567,male,1,2,free/reduced,1,2,2,1,3.0,1,0,58,57,51,0.0,1.0,1.0,0.0
11568,female,4,2,standard,1,0,2,1,2.0,2,0,46,50,49,1.0,0.0,0.0,1.0
11569,male,2,4,standard,1,2,0,1,6.0,1,1,81,74,73,0.0,1.0,0.0,1.0
11570,female,2,5,standard,1,0,2,1,2.0,0,1,62,67,67,1.0,0.0,0.0,1.0
11571,female,2,6,standard,0,2,1,0,1.0,0,2,83,83,88,1.0,0.0,0.0,1.0
11572,male,2,5,free/reduced,1,1,1,1,1.0,0,0,69,61,63,0.0,1.0,1.0,0.0
11573,female,2,0,standard,1,1,2,0,2.0,1,1,67,69,70,1.0,0.0,0.0,1.0
11574,female,2,2,free/reduced,1,1,2,1,1.0,2,0,63,77,70,1.0,0.0,1.0,0.0
11575,male,3,2,free/reduced,1,0,1,0,1.0,1,0,62,56,57,0.0,1.0,1.0,0.0
11576,male,1,0,free/reduced,0,2,1,0,4.0,2,0,69,65,71,0.0,1.0,1.0,0.0
11577,male,3,4,standard,0,1,1,1,5.0,0,0,65,74,74,0.0,1.0,0.0,1.0
11578,male,2,6,free/reduced,0,1,2,1,2.0,1,0,45,46,47,0.0,1.0,1.0,0.0
11579,male,3,6,free/reduced,1,2,0,1,2.0,1,0,55,46,48,0.0,1.0,1.0,0.0
11580,male,3,5,free/reduced,0,1,2,1,2.0,0,1,67,78,73,0.0,1.0,1.0,0.0
11581,female,3,2,standard,0,0,1,1,0.0,1,1,45,44,50,1.0,0.0,0.0,1.0
11582,male,2,6,free/reduced,0,2,2,0,1.0,1,2,49,49,44,0.0,1.0,1.0,0.0
11583,female,1,1,standard,1,1,0,1,0.0,0,0,67,79,79,1.0,0.0,0.0,1.0
11584,female,2,0,standard,1,1,1,0,1.0,0,1,67,84,81,1.0,0.0,0.0,1.0
11585,female,4,1,free/reduced,1,2,1,1,3.0,0,0,62,78,77,1.0,0.0,1.0,0.0
11586,female,3,0,standard,0,2,1,1,2.0,1,1,60,84,82,1.0,0.0,0.0,1.0
11587,male,2,0,free/reduced,1,1,2,0,2.0,2,2,58,55,53,0.0,1.0,1.0,0.0
11588,male,3,1,free/reduced,1,0,1,1,1.0,1,1,59,52,59,0.0,1.0,1.0,0.0
11589,female,4,2,free/reduced,1,2,1,1,1.0,1,0,83,85,88,1.0,0.0,1.0,0.0
11590,female,3,6,standard,1,1,2,1,2.0,2,1,49,57,54,1.0,0.0,0.0,1.0
11591,female,1,1,free/reduced,0,2,1,1,3.0,2,0,58,63,71,1.0,0.0,1.0,0.0
11592,male,1,0,free/reduced,0,1,1,0,1.0,1,0,56,56,51,0.0,1.0,1.0,0.0
11593,female,3,3,standard,1,2,2,1,0.0,1,0,82,91,97,1.0,0.0,0.0,1.0
11594,female,2,6,standard,1,1,2,1,1.0,1,0,59,69,72,1.0,0.0,0.0,1.0
11595,female,1,0,standard,1,0,0,1,4.0,0,1,49,57,56,1.0,0.0,0.0,1.0
11596,male,2,6,standard,1,1,2,1,0.0,1,0,70,63,61,0.0,1.0,0.0,1.0
11597,female,1,0,standard,1,1,0,1,3.0,0,0,75,88,85,1.0,0.0,0.0,1.0
11598,male,3,1,free/reduced,0,0,1,1,3.0,1,2,62,60,61,0.0,1.0,1.0,0.0
11599,female,2,6,free/reduced,1,2,1,1,2.0,1,0,63,68,72,1.0,0.0,1.0,0.0
11600,female,2,5,free/reduced,1,1,1,1,2.0,0,2,53,66,58,1.0,0.0,1.0,0.0
11601,female,2,0,standard,0,0,0,1,0.0,1,0,65,88,78,1.0,0.0,0.0,1.0
11602,female,4,0,standard,1,2,1,1,1.0,0,0,79,74,74,1.0,0.0,0.0,1.0
11603,male,3,0,standard,0,1,1,0,3.0,1,0,73,59,65,0.0,1.0,0.0,1.0
11604,female,0,2,standard,1,1,1,1,2.0,0,0,70,82,79,1.0,0.0,0.0,1.0
11605,male,2,2,free/reduced,0,1,1,1,1.0,0,0,58,66,60,0.0,1.0,1.0,0.0
11606,female,2,5,standard,1,1,2,1,4.0,0,1,68,69,68,1.0,0.0,0.0,1.0
11607,male,2,6,standard,1,2,2,0,4.0,1,0,73,72,73,0.0,1.0,0.0,1.0
11608,male,1,1,standard,0,1,2,0,2.0,1,0,95,100,98,0.0,1.0,0.0,1.0
11609,male,1,5,free/reduced,1,0,1,1,3.0,2,0,79,77,73,0.0,1.0,1.0,0.0
11610,male,1,2,free/reduced,1,0,0,1,4.0,0,1,42,49,39,0.0,1.0,1.0,0.0
11611,female,1,0,standard,1,2,1,1,1.0,1,1,64,76,74,1.0,0.0,0.0,1.0
11612,female,1,0,free/reduced,1,1,2,1,3.0,0,1,55,58,55,1.0,0.0,1.0,0.0
11613,female,2,5,standard,1,2,2,0,2.0,0,0,83,86,81,1.0,0.0,0.0,1.0
11614,male,2,6,free/reduced,1,0,2,1,1.0,1,0,56,61,56,0.0,1.0,1.0,0.0
11615,female,4,0,free/reduced,1,1,2,1,1.0,0,0,73,83,81,1.0,0.0,1.0,0.0
11616,female,2,5,standard,0,2,2,1,2.0,1,1,62,65,61,1.0,0.0,0.0,1.0
11617,female,2,3,standard,1,1,1,1,0.0,1,2,72,74,83,1.0,0.0,0.0,1.0
11618,male,4,0,free/reduced,1,1,2,1,3.0,0,1,33,28,30,0.0,1.0,1.0,0.0
11619,male,3,6,standard,0,1,0,1,4.0,1,0,76,62,68,0.0,1.0,0.0,1.0
11620,female,2,0,free/reduced,1,1,2,1,2.0,1,1,32,58,54,1.0,0.0,1.0,0.0
11621,female,0,2,standard,0,2,2,1,1.0,0,0,72,90,86,1.0,0.0,0.0,1.0
11622,female,3,0,free/reduced,1,1,1,1,0.0,0,2,51,63,59,1.0,0.0,1.0,0.0
11623,male,4,3,standard,1,0,0,1,4.0,1,1,94,97,95,0.0,1.0,0.0,1.0
11624,male,3,2,standard,1,2,1,1,0.0,1,1,85,77,72,0.0,1.0,0.0,1.0
11625,male,2,5,free/reduced,0,1,0,0,3.0,1,0,83,82,75,0.0,1.0,1.0,0.0
11626,male,2,5,free/reduced,0,2,2,0,4.0,2,2,52,49,46,0.0,1.0,1.0,0.0
11627,male,0,6,free/reduced,1,3,2,1,2.0,0,0,21,39,29,0.0,1.0,1.0,0.0
11628,male,4,2,standard,1,0,1,0,1.0,1,2,68,58,52,0.0,1.0,0.0,1.0
11629,female,2,6,standard,0,1,2,1,2.0,2,0,86,89,89,1.0,0.0,0.0,1.0
11630,male,3,1,free/reduced,1,1,2,1,3.0,2,2,45,38,31,0.0,1.0,1.0,0.0
11631,male,2,6,free/reduced,1,2,2,0,3.0,0,0,75,78,68,0.0,1.0,1.0,0.0
11632,male,2,2,standard,1,0,1,0,2.0,0,1,77,69,71,0.0,1.0,0.0,1.0
11633,female,4,0,standard,1,1,1,1,1.0,0,0,70,75,73,1.0,0.0,0.0,1.0
11634,female,4,5,standard,0,2,2,1,2.0,0,2,85,91,91,1.0,0.0,0.0,1.0
11635,male,0,6,free/reduced,1,2,2,0,2.0,1,0,44,47,45,0.0,1.0,1.0,0.0
11636,female,1,2,standard,1,1,0,1,1.0,1,1,63,79,69,1.0,0.0,0.0,1.0
11637,female,2,0,free/reduced,1,2,2,1,0.0,2,0,61,69,63,1.0,0.0,1.0,0.0
11638,female,2,2,standard,1,2,2,1,1.0,0,0,57,68,62,1.0,0.0,0.0,1.0
11639,male,2,3,standard,1,1,1,1,2.0,1,1,94,92,98,0.0,1.0,0.0,1.0
11640,male,4,4,standard,1,1,2,0,7.0,0,1,70,67,65,0.0,1.0,0.0,1.0
11641,female,2,0,free/reduced,1,0,1,1,4.0,2,2,56,62,63,1.0,0.0,1.0,0.0
11642,male,2,1,free/reduced,1,1,2,0,4.0,0,0,70,62,65,0.0,1.0,1.0,0.0
11643,female,0,2,standard,1,1,1,1,2.0,0,0,60,71,62,1.0,0.0,0.0,1.0
11644,female,3,0,standard,1,2,0,1,4.0,2,2,72,81,78,1.0,0.0,0.0,1.0
11645,female,3,0,free/reduced,1,1,2,1,1.0,1,0,59,71,75,1.0,0.0,1.0,0.0
11646,male,4,2,standard,0,2,2,1,0.0,0,0,60,63,54,0.0,1.0,0.0,1.0
11647,female,2,2,standard,1,1,1,1,5.0,0,0,80,84,82,1.0,0.0,0.0,1.0
11648,male,4,6,free/reduced,1,2,2,0,1.0,1,1,63,65,54,0.0,1.0,1.0,0.0
11649,female,1,3,free/reduced,0,1,2,1,2.0,1,2,74,83,85,1.0,0.0,1.0,0.0
11650,female,3,5,standard,0,2,0,1,2.0,0,0,79,97,97,1.0,0.0,0.0,1.0
11651,female,3,2,free/reduced,1,0,2,1,2.0,0,0,58,86,79,1.0,0.0,1.0,0.0
11652,male,4,2,standard,1,2,1,0,1.0,0,2,68,52,50,0.0,1.0,0.0,1.0
11653,female,2,1,standard,1,1,1,0,2.0,1,1,70,82,80,1.0,0.0,0.0,1.0
11654,male,1,2,free/reduced,1,1,1,1,1.0,1,2,58,39,40,0.0,1.0,1.0,0.0
11655,female,2,6,standard,1,1,1,1,3.0,0,0,43,57,55,1.0,0.0,0.0,1.0
11656,female,2,5,standard,1,1,1,0,2.0,1,0,57,61,63,1.0,0.0,0.0,1.0
11657,male,2,4,standard,1,1,2,1,2.0,1,2,80,75,68,0.0,1.0,0.0,1.0
11658,male,0,6,standard,1,1,2,1,5.0,1,1,82,79,74,0.0,1.0,0.0,1.0
11659,male,3,1,standard,0,2,1,1,3.0,0,1,58,58,68,0.0,1.0,0.0,1.0
11660,female,1,5,standard,1,1,2,1,1.0,1,0,39,41,44,1.0,0.0,0.0,1.0
11661,male,2,0,free/reduced,0,1,1,1,4.0,1,0,60,64,58,0.0,1.0,1.0,0.0
11662,male,3,0,free/reduced,1,1,0,0,1.0,2,0,50,49,41,0.0,1.0,1.0,0.0
11663,male,2,2,standard,0,1,1,1,2.0,0,1,69,63,66,0.0,1.0,0.0,1.0
11664,male,2,5,standard,0,2,1,1,1.0,0,0,69,64,66,0.0,1.0,0.0,1.0
11665,female,4,6,free/reduced,1,1,2,0,3.0,1,2,58,48,53,1.0,0.0,1.0,0.0
11666,male,0,0,free/reduced,1,1,1,1,3.0,1,0,80,80,75,0.0,1.0,1.0,0.0
11667,male,3,0,free/reduced,1,1,1,0,4.0,1,0,40,34,33,0.0,1.0,1.0,0.0
11668,male,1,0,free/reduced,0,1,1,1,3.0,0,0,74,59,68,0.0,1.0,1.0,0.0
11669,male,4,5,standard,1,2,0,0,2.0,1,2,76,69,65,0.0,1.0,0.0,1.0
11670,female,3,4,standard,0,1,2,1,4.0,1,1,49,67,69,1.0,0.0,0.0,1.0
11671,male,2,4,free/reduced,0,0,2,1,2.0,1,0,70,67,64,0.0,1.0,1.0,0.0
11672,male,2,2,standard,0,0,2,0,2.0,0,1,64,66,62,0.0,1.0,0.0,1.0
11673,male,2,0,free/reduced,0,1,2,1,4.0,0,0,73,72,71,0.0,1.0,1.0,0.0
11674,male,2,2,standard,1,2,0,1,2.0,0,0,73,69,61,0.0,1.0,0.0,1.0
11675,male,3,5,standard,0,0,1,0,1.0,2,2,61,51,58,0.0,1.0,0.0,1.0
11676,male,1,5,standard,1,1,1,0,2.0,1,2,95,83,89,0.0,1.0,0.0,1.0
11677,male,2,6,free/reduced,1,1,1,1,3.0,0,0,66,71,64,0.0,1.0,1.0,0.0
11678,male,1,2,standard,1,1,2,1,2.0,1,1,71,68,66,0.0,1.0,0.0,1.0
11679,male,3,5,free/reduced,0,2,0,1,1.0,1,1,76,70,71,0.0,1.0,1.0,0.0
11680,female,2,5,free/reduced,1,1,1,0,4.0,0,2,55,65,65,1.0,0.0,1.0,0.0
11681,male,4,2,standard,1,1,1,0,3.0,1,1,87,74,73,0.0,1.0,0.0,1.0
11682,female,3,1,standard,0,0,1,1,3.0,1,0,91,100,100,1.0,0.0,0.0,1.0
11683,male,4,6,standard,0,1,2,1,4.0,0,2,85,79,78,0.0,1.0,0.0,1.0
11684,female,2,6,standard,1,1,1,1,2.0,0,2,51,60,59,1.0,0.0,0.0,1.0
11685,female,2,2,standard,0,1,2,1,2.0,0,1,50,63,63,1.0,0.0,0.0,1.0
11686,female,3,2,free/reduced,0,1,0,1,1.0,0,1,71,97,92,1.0,0.0,1.0,0.0
11687,male,2,0,free/reduced,1,1,1,1,5.0,1,0,41,22,24,0.0,1.0,1.0,0.0
11688,female,4,1,standard,0,3,0,0,2.0,1,0,94,94,97,1.0,0.0,0.0,1.0
11689,male,1,5,free/reduced,1,1,0,1,3.0,1,0,44,44,39,0.0,1.0,1.0,0.0
11690,female,0,6,standard,0,2,2,0,1.0,0,2,70,80,74,1.0,0.0,0.0,1.0
11691,female,2,2,free/reduced,0,1,1,1,1.0,1,0,59,78,85,1.0,0.0,1.0,0.0
11692,female,4,0,standard,0,1,2,1,3.0,1,1,90,98,98,1.0,0.0,0.0,1.0
11693,female,3,6,free/reduced,1,2,1,1,1.0,1,0,46,65,65,1.0,0.0,1.0,0.0
11694,male,3,0,free/reduced,1,2,1,1,1.0,1,0,51,49,48,0.0,1.0,1.0,0.0
11695,female,3,5,free/reduced,1,2,2,1,5.0,0,0,36,43,47,1.0,0.0,1.0,0.0
11696,male,2,4,standard,1,1,0,1,3.0,0,2,53,53,50,0.0,1.0,0.0,1.0
11697,female,3,6,free/reduced,1,2,2,1,0.0,1,0,57,67,69,1.0,0.0,1.0,0.0
11698,male,2,1,standard,1,1,1,1,2.0,0,0,78,70,69,0.0,1.0,0.0,1.0
11699,male,2,1,free/reduced,0,1,2,1,1.0,0,1,84,94,91,0.0,1.0,1.0,0.0
11700,male,0,6,standard,0,2,1,0,5.0,0,2,58,45,54,0.0,1.0,0.0,1.0
11701,male,2,0,free/reduced,1,2,2,0,2.0,0,2,55,47,43,0.0,1.0,1.0,0.0
11702,female,1,1,free/reduced,1,1,2,1,1.0,0,1,42,56,57,1.0,0.0,1.0,0.0
11703,female,4,1,standard,1,2,1,1,0.0,1,1,87,99,93,1.0,0.0,0.0,1.0
11704,female,1,6,standard,1,1,2,1,0.0,0,1,42,50,49,1.0,0.0,0.0,1.0
11705,male,2,6,standard,1,1,1,1,0.0,0,0,67,56,56,0.0,1.0,0.0,1.0
11706,female,2,2,standard,0,1,1,1,0.0,1,1,64,65,69,1.0,0.0,0.0,1.0
11707,female,3,1,standard,1,0,1,0,1.0,0,0,75,89,84,1.0,0.0,0.0,1.0
11708,male,3,0,free/reduced,1,1,1,1,2.0,0,1,65,61,53,0.0,1.0,1.0,0.0
11709,female,2,5,free/reduced,1,1,0,0,1.0,0,0,59,72,64,1.0,0.0,1.0,0.0
11710,male,3,0,standard,1,2,0,1,3.0,0,0,67,65,67,0.0,1.0,0.0,1.0
11711,female,4,2,free/reduced,1,1,2,1,2.0,1,1,36,39,32,1.0,0.0,1.0,0.0
11712,female,0,6,free/reduced,0,1,2,1,3.0,0,0,50,64,61,1.0,0.0,1.0,0.0
11713,female,2,2,free/reduced,1,1,0,1,0.0,1,0,58,69,67,1.0,0.0,1.0,0.0
11714,female,4,0,free/reduced,1,3,2,0,2.0,0,0,75,88,80,1.0,0.0,1.0,0.0
11715,male,4,6,standard,1,1,1,1,4.0,0,1,85,67,62,0.0,1.0,0.0,1.0
11716,male,2,0,free/reduced,0,0,0,1,1.0,1,2,91,86,81,0.0,1.0,1.0,0.0
11717,male,4,2,free/reduced,1,1,1,1,1.0,1,0,49,41,39,0.0,1.0,1.0,0.0
11718,male,3,5,standard,0,1,2,1,3.0,1,0,89,86,87,0.0,1.0,0.0,1.0
11719,female,2,2,standard,0,1,2,1,0.0,0,0,82,87,93,1.0,0.0,0.0,1.0
11720,female,4,0,free/reduced,1,1,2,1,1.0,1,1,64,70,72,1.0,0.0,1.0,0.0
11721,female,2,6,standard,1,1,1,1,1.0,1,0,67,68,70,1.0,0.0,0.0,1.0
11722,female,3,6,standard,0,1,2,1,2.0,0,0,82,83,88,1.0,0.0,0.0,1.0
11723,female,0,5,standard,1,1,2,1,1.0,1,0,78,76,77,1.0,0.0,0.0,1.0
11724,female,2,5,standard,1,1,1,1,1.0,0,0,63,76,80,1.0,0.0,0.0,1.0
11725,female,3,2,free/reduced,1,1,1,1,2.0,1,1,55,61,66,1.0,0.0,1.0,0.0
11726,male,1,5,standard,1,1,1,0,4.0,0,0,67,61,58,0.0,1.0,0.0,1.0
11727,female,4,0,standard,0,3,1,1,3.0,1,0,70,82,85,1.0,0.0,0.0,1.0
11728,male,3,5,free/reduced,1,0,0,1,1.0,1,0,58,65,65,0.0,1.0,1.0,0.0
11729,female,2,5,standard,1,1,2,0,4.0,0,2,66,70,75,1.0,0.0,0.0,1.0
11730,female,3,2,free/reduced,0,1,2,1,2.0,1,0,58,71,74,1.0,0.0,1.0,0.0
11731,male,1,2,standard,1,2,2,1,3.0,1,0,42,36,33,0.0,1.0,0.0,1.0
11732,female,1,5,standard,0,1,1,1,1.0,0,0,58,73,75,1.0,0.0,0.0,1.0
11733,male,3,6,standard,1,2,1,0,1.0,1,0,78,78,79,0.0,1.0,0.0,1.0
11734,female,2,2,standard,1,1,2,1,4.0,1,2,82,91,91,1.0,0.0,0.0,1.0
11735,female,1,0,free/reduced,1,0,2,1,3.0,1,1,54,65,66,1.0,0.0,1.0,0.0
11736,male,4,5,standard,0,1,2,1,1.0,0,0,67,50,58,0.0,1.0,0.0,1.0
11737,male,2,2,standard,0,1,2,1,0.0,1,0,68,78,78,0.0,1.0,0.0,1.0
11738,male,4,5,standard,1,2,1,1,2.0,1,1,82,64,64,0.0,1.0,0.0,1.0
11739,female,3,1,standard,0,2,2,1,3.0,1,1,84,98,98,1.0,0.0,0.0,1.0
11740,male,3,6,standard,0,2,2,0,3.0,1,1,58,65,62,0.0,1.0,0.0,1.0
11741,male,1,0,free/reduced,0,2,1,0,2.0,1,1,80,76,77,0.0,1.0,1.0,0.0
11742,male,4,2,free/reduced,1,2,0,0,1.0,0,0,85,89,76,0.0,1.0,1.0,0.0
11743,male,3,5,standard,0,1,0,1,1.0,2,0,51,56,54,0.0,1.0,0.0,1.0
11744,male,1,0,standard,1,1,1,1,4.0,1,0,90,71,71,0.0,1.0,0.0,1.0
11745,male,2,5,standard,1,1,2,1,1.0,2,0,87,73,69,0.0,1.0,0.0,1.0
11746,male,3,5,standard,1,2,1,0,2.0,0,2,83,81,82,0.0,1.0,0.0,1.0
11747,male,0,0,standard,0,0,1,0,5.0,1,1,65,69,65,0.0,1.0,0.0,1.0
11748,male,1,6,standard,1,1,2,1,1.0,0,1,64,56,56,0.0,1.0,0.0,1.0
11749,male,4,6,standard,0,1,1,1,1.0,0,1,98,91,88,0.0,1.0,0.0,1.0
11750,female,3,1,standard,1,0,1,0,1.0,1,0,70,75,82,1.0,0.0,0.0,1.0
11751,male,1,0,free/reduced,1,1,1,1,2.0,0,0,69,65,62,0.0,1.0,1.0,0.0
11752,male,3,5,free/reduced,1,1,1,1,3.0,0,1,64,69,66,0.0,1.0,1.0,0.0
11753,female,3,0,standard,1,1,1,1,4.0,1,0,51,56,63,1.0,0.0,0.0,1.0
11754,female,1,0,free/reduced,1,1,2,1,2.0,1,0,72,87,86,1.0,0.0,1.0,0.0
11755,male,3,2,free/reduced,0,1,2,1,2.0,0,0,55,55,58,0.0,1.0,1.0,0.0
11756,female,1,1,standard,1,2,1,1,3.0,0,0,93,100,100,1.0,0.0,0.0,1.0
11757,female,2,2,standard,1,0,2,1,0.0,1,0,74,91,84,1.0,0.0,0.0,1.0
